Class_label_sum	cell_line	condition	Gene_combination	single_gene_highist_avg_lfc	single_gene_lowest_avg_lfc	expected_combinatorial_lfc	combinatorial_avg_lfc	Euclidean_distance_expexted_observed	Euclidean_distance_singel_phenotype	highist_expression	lowest_expression	Euclidean_distance_expresstion	expre_Correlation	highist_dep	lowest_dep	Euclidean_distance_dep	dep_Correlation	highist_damage_mutation	lowest_damage_mutation	Euclidean_distance_dm	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity	score	nscore	fscore	pscore	ascore	escore	dscore	Jaccard Index_commun_proteins	Number of Common Proteins	Class_label_exp	Class_label_dep	Class_label_corr	Class_label_neg
GI	Meljuso	2CP sel	RAB13_RAB8B	-0.1355348957910147	-1.4981133290467097	-1.6336482248377244	-0.5277576987272699	1.1058905261104546	1.362578433255695	6.64556504260278	4.129571512101369	2.515993530501412	0.0464882771138641	0.1550007860686159	-0.0681621316669514	0.2231629177355673	0.1050514393056977	0.0	0.0	0.0	0.1904761904761904	0.4285714285714285	0.2222222222222222	0.2258948883835508	0.3662365975428641	0.3163336874693064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB14_RAB18	-0.5774868210432149	-0.8846175359005803	-1.4621043569437953	-0.7043866048030953	0.7577177521406999	0.30713071485736543	5.862481863237655	5.677017983661012	0.185463879576643	0.4189131398511753	-0.346817112220361	-0.4574557909836404	0.1106386787632794	0.0726596422318695				0.1052631578947368	0.7142857142857143	0.1515151515151515	0.2073712119326845	0.3726356326820798	0.3396309264655927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB17	0.1911538607296534	0.1741624290596235	0.3653162897892769	0.0361709666981242	0.3291453230911527	0.016991431670029894	4.019717431411801	3.4200460305378977	0.5996714008739037	0.2753705989942616	0.1010774060038277	0.0564182358364066	0.044659170167421	-0.0070337780969171				0.0526315789473684	0.8	0.1428571428571428	0.2122814227350769	0.412024553510178	0.3670398053202295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB18	0.1911538607296534	-0.8846175359005803	-0.6934636751709269	-0.5944928515163757	0.09897082365455123	1.0757713966302338	5.862481863237655	4.019717431411801	1.842764431825854	0.212762738545471	0.0564182358364066	-0.346817112220361	0.4032353480567676	-0.0310544704228806				0.0909090909090909	0.8	0.05	0.2173122776485543	0.412024553510178	0.3875288355934475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB21	0.1911538607296534	-0.9918052425526344	-0.800651381822981	-0.0568466324593011	0.7438047493636799	1.1829591032822877	4.313688873660751	4.019717431411801	0.2939714422489494	0.1785943073803863	0.0564182358364066	-0.0384644293675199	0.0948826652039264	-0.0051952504926593				0.1538461538461538	0.6	0.074074074074074	0.2181798880729918	0.3927858030729267	0.3656973661733222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB27A	0.1911538607296534	-0.1664217495317426	0.0247321111979108	-0.0996341479126972	0.124366259110608	0.357575610261396	5.105408723154439	4.019717431411801	1.0856912917426378	-0.0671352167451417	0.0564182358364066	-0.0067293597443335	0.0631475955807401	0.0346879114032257				0.1153846153846153	0.4444444444444444	0.125	0.2158125090712101	0.3516449483277064	0.3361407698138956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB30	0.1911538607296534	-0.0537823284824729	0.13737153224718052	0.4315371363207743	0.29416560407359377	0.2449361892121263	4.019717431411801	1.1014448151956429	2.9182726162161585	0.0143829092587604	0.0620825174251269	0.0564182358364066	0.0056642815887203	0.002523883702827				0.1428571428571428	1.0	0.1333333333333333	0.2713023459290065	0.4123774973619193	0.3860923992670192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB32	0.1911538607296534	-0.3416652103612547	-0.1505113496316013	0.2000338021971515	0.3505451518287528	0.5328190710909081	6.708516295108857	4.019717431411801	2.6887988636970555	0.0210714924159461	0.1786295429044538	0.0564182358364066	0.1222113070680472	0.0202935158502208				0.0	0.375	0.0869565217391304	0.208060458909608	0.3200590629014603	0.353839125151385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB33B	0.1911538607296534	-1.0571182369659535	-0.8659643762363001	-0.1827038877471212	0.6832604884891789	1.248272097695607	4.019717431411801	1.967462771945056	2.0522546594667457	0.112166236866522	0.0564182358364066	0.0364523609218699	0.0199658749145366	-0.0580421445353609				0.1428571428571428	1.0	0.0833333333333333	0.2095243924399297	0.4123774973619193	0.377536558922229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB34	0.1911538607296534	-0.5993698822037508	-0.40821602147409736	0.0581568366913884	0.46637285816548574	0.7905237429334042	4.019717431411801	0.6425259495100155	3.377191481901786	0.0103218672389845	0.0564182358364066	-0.0464598198121056	0.1028780556485122	0.1061491450020339				0.0666666666666666	0.6666666666666666	0.25	0.1687546137108145	0.3709336936420398	0.3644528194379247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB35	1.7139229517252992	0.1911538607296534	1.9050768124549526	1.8839518447207928	0.02112496773415984	1.5227690909956457	5.29820687901017	4.019717431411801	1.2784894475983686	0.1119847609824244	0.2586044719472763	0.0564182358364066	0.2021862361108697	-0.0141771968748232				0.1428571428571428	0.6666666666666666	0.1764705882352941	0.24033843418076	0.379258016299403	0.3581918792847251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB3D	0.1911538607296534	-0.305988562834218	-0.11483470210456459	0.706604249648987	0.8214389517535516	0.4971424235638714	4.019717431411801	0.9603792030488354	3.059338228362966	0.1764864936026706	0.0564182358364066	-0.0945041504805806	0.1509223863169872	0.0286848939737337				0.4	0.5	0.1428571428571428	0.3005524876989124	0.3473245213186112	0.3074061349994897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB43	0.3675953856021303	0.1911538607296534	0.5587492463317837	0.3253823190368825	0.23336692729490122	0.17644152487247688	4.019717431411801	3.424619780777303	0.5950976506344983	0.0676216815908102	0.0564182358364066	-0.0273714114009588	0.0837896472373654	0.0657836178199373				0.0	1.0	0.1333333333333333	0.1862633210771979	0.4123774973619193	0.3779668654542915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB7A	0.1911538607296534	-2.4496016369503923	-2.258447776220739	-2.062347303645232	0.1961004725755071	2.6407554976800456	8.638228700430073	4.019717431411801	4.618511269018272	0.1549240292153766	0.0564182358364066	-0.54682707319732	0.6032453090337266	-0.0105083259197407				0.0303030303030303	0.4444444444444444	0.1724137931034483	0.1841675756560985	0.3423719512950654	0.3442183875016147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB15_RAB9A	0.1911538607296534	-0.685049087513069	-0.49389522678341563	0.1989768522553721	0.6928720790387877	0.8762029482427225	4.539728527058873	4.019717431411801	0.5200110956470718	0.0332303515460482	0.0730019339760934	0.0564182358364066	0.0165836981396868	0.063129510694584				0.2222222222222222	0.6	0.1	0.2483692741913253	0.3927858030729267	0.33700042769894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB17_RAB18	0.1741624290596235	-0.8846175359005803	-0.7104551068409568	-0.3735779063927973	0.3368772004481595	1.0587799649602039	5.862481863237655	3.4200460305378977	2.4424358326997577	-0.0023358556239332	0.1010774060038277	-0.346817112220361	0.4478945182241887	0.0036158957827485				0.1	1.0	0.1071428571428571	0.1748686988550926	0.4353176873046565	0.3346819000213126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB17_RAB21	0.1741624290596235	-0.9918052425526344	-0.8176428134930108	-0.3054808856465392	0.5121619278464716	1.1659676716122578	4.313688873660751	3.4200460305378977	0.8936428431228531	0.011108145156057	0.1010774060038277	-0.0384644293675199	0.1395418353713476	0.0246583561362746	0.0	0.0	0.0	0.0869565217391304	0.8	0.1818181818181818	0.1725406747230588	0.4186801276345416	0.3299510539727306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB17_RAB24	0.1741624290596235	-0.3078198482032428	-0.1336574191436193	0.3848452918582012	0.5185027110018205	0.48198227726286635	4.9066718772253175	3.4200460305378977	1.4866258466874198	-0.1361702030747907	0.1010774060038277	-0.2472847939449247	0.3483621999487524	0.1263623959769109				0.125	0.8	0.1304347826086956	0.2506924805864013	0.412024553510178	0.379862478216264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB17_RAB30	0.1741624290596235	-0.0537823284824729	0.12038010057715061	-0.4450882281100308	0.5654683286871814	0.22794475754209642	3.4200460305378977	1.1014448151956429	2.318601215342255	-0.1982301976274179	0.1010774060038277	0.0620825174251269	0.0389948885787007	0.0407147881785465	0.0	0.0	0.0	0.0	0.8	0.0384615384615384	0.2266387937572903	0.412024553510178	0.3482789039837962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB17_RAB3D	0.1741624290596235	-0.305988562834218	-0.13182613377459448	-0.4491582552952795	0.317332121520685	0.4801509918938415	3.4200460305378977	0.9603792030488354	2.4596668274890625	0.2548017192409598	0.1010774060038277	-0.0945041504805806	0.1955815564844082	0.0021356738585465	0.0	0.0	0.0	0.0909090909090909	0.4285714285714285	0.1304347826086956	0.1999696379512173	0.3328295259078274	0.3196755346741863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB17_RAB43	0.3675953856021303	0.1741624290596235	0.5417578146617538	0.232069700687	0.30968811397475376	0.19343295654250678	3.424619780777303	3.4200460305378977	0.0045737502394054	0.1751432408872307	0.1010774060038277	-0.0273714114009588	0.1284488174047865	-0.0469769665560857	0.0	0.0	0.0	0.0454545454545454	0.8	0.1739130434782608	0.1874945065610091	0.412024553510178	0.349780358704276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB17_RAB9A	0.1741624290596235	-0.685049087513069	-0.5108866584534455	0.0227926723133273	0.5336793307667728	0.8592115165726926	4.539728527058873	3.4200460305378977	1.1196824965209755	0.1449319591662671	0.1010774060038277	0.0730019339760934	0.0280754720277342	0.0422098820174712	0.0	0.0	0.0	0.05	0.8	0.1428571428571428	0.1782653052447722	0.4186801276345416	0.341497627060046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB20	0.0449995548175543	-0.8846175359005803	-0.839617981083026	-1.5342256439815558	0.6946076628985298	0.9296170907181347	5.862481863237655	2.024614431103531	3.8378674321341246	0.0943989102908089	0.1706698664658434	-0.346817112220361	0.5174869786862044	0.0353518612751312				0.2	0.4	0.1052631578947368	0.1963868587728051	0.3901631501766902	0.37193544149751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB21	-0.8846175359005803	-0.9918052425526344	-1.8764227784532146	-1.5314725349332143	0.34495024352000025	0.10718770665205402	5.862481863237655	4.313688873660751	1.5487929895769046	0.4408121459773191	-0.0384644293675199	-0.346817112220361	0.3083526828528411	0.0844031975778036				0.1333333333333333	0.8	0.2	0.1537343786910527	0.4186801276345416	0.3456340199585826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB27A	-0.1664217495317426	-0.8846175359005803	-1.051039285432323	-0.987982053109147	0.06305723232317595	0.7181957863688377	5.862481863237655	5.105408723154439	0.7570731400832162	0.1614904066185123	-0.0067293597443335	-0.346817112220361	0.3400877524760275	-0.0161940337640826				0.0	0.5555555555555556	0.0967741935483871	0.1470810675525106	0.349857278168334	0.3178071014073615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB30	-0.0537823284824729	-0.8846175359005803	-0.9383998643830532	-0.7832527274832148	0.1551471368998384	0.8308352074181075	5.862481863237655	1.1014448151956429	4.761037048042013	0.1681355246486913	0.0620825174251269	-0.346817112220361	0.4088996296454878	-0.0260684179237557				0.0	0.8	0.1428571428571428	0.2633400723354301	0.412024553510178	0.3787747468633341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB32	-0.3416652103612547	-0.8846175359005803	-1.226282746261835	-1.345106370692289	0.11882362443045391	0.5429523255393256	6.708516295108857	5.862481863237655	0.8460344318712014	0.4082975192472282	0.1786295429044538	-0.346817112220361	0.5254466551248148	-0.0044927506930392				0.0666666666666666	0.3333333333333333	0.1428571428571428	0.2455370643958367	0.3059672980645034	0.3497599073981339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB33B	-0.8846175359005803	-1.0571182369659535	-1.9417357728665339	-1.5295133396955234	0.4122224331710105	0.17250070106537319	5.862481863237655	1.967462771945056	3.8950190912926	0.2346198925503028	0.0364523609218699	-0.346817112220361	0.3832694731422309	-0.034666136320707				0.0588235294117647	0.8	0.1111111111111111	0.1687154373067062	0.412024553510178	0.3743301323956067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RAB18_RAB35	1.7139229517252992	-0.8846175359005803	0.8293054158247188	-0.2068391963169182	1.0361446121416371	2.5985404876258795	5.862481863237655	5.29820687901017	0.5642749842274855	0.2754370184101499	0.2586044719472763	-0.346817112220361	0.6054215841676374	0.0349335163618451				0.0588235294117647	0.8333333333333334	0.08	0.2109830716893848	0.4035137936960013	0.332445731211447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB18_RAB3D	-0.305988562834218	-0.8846175359005803	-1.1906060987347984	-1.3367075173696827	0.14610141863488435	0.5786289730663623	5.862481863237655	0.9603792030488354	4.90210266018882	0.0854161255808275	-0.0945041504805806	-0.346817112220361	0.2523129617397804	-0.0801158335189972				0.1428571428571428	0.4285714285714285	0.0454545454545454	0.1935357845311898	0.3328295259078274	0.2809987632764177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB43	0.3675953856021303	-0.8846175359005803	-0.51702215029845	-1.1541717495647834	0.6371495992663334	1.2522129215027107	5.862481863237655	3.424619780777303	2.4378620824603523	0.1928516188397684	-0.0273714114009588	-0.346817112220361	0.3194457008194022	-0.0498934704353599				0.0714285714285714	0.8	0.0909090909090909	0.2248601930193925	0.412024553510178	0.3545843568237521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB7A	-0.8846175359005803	-2.4496016369503923	-3.3342191728509727	-2.1637117235172667	1.170507449333706	1.564984101049812	8.638228700430073	5.862481863237655	2.775746837192417	0.3723183625170942	-0.346817112220361	-0.54682707319732	0.200009960976959	0.0677717013046631				0.0285714285714285	0.5555555555555556	0.1714285714285714	0.1643254219882921	0.3424388805422213	0.3387193360135799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB18_RAB9A	-0.685049087513069	-0.8846175359005803	-1.5696666234136494	-0.6407731798696541	0.9288934435439953	0.1995684483875113	5.862481863237655	4.539728527058873	1.3227533361787822	0.2754689015619493	0.0730019339760934	-0.346817112220361	0.4198190461964544	0.0624782017425325				0.0833333333333333	0.8	0.2608695652173913	0.1717858690914695	0.4186801276345416	0.3389475519851531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RAB1A_RAB1B	0.4697350894106036	-0.3609590250864498	0.10877606432415382	-2.499632236787304	2.608408301111458	0.8306941144970534	7.059519099055977	6.9816364305711565	0.0778826684848201	0.3927328543104244	-0.2967558572969959	-0.4426847372793446	0.1459288799823487	0.1881375949549917	0.0	0.0	0.0	0.4736842105263157	0.8571428571428571	0.4117647058823529	0.2287341364190085	0.3602617934357587	0.393328556567744	0.991	0.0	0.0	0.048	0.128	0.856	0.9	0.4285714285714285	6	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB20_RAB30	0.0449995548175543	-0.0537823284824729	-0.0087827736649186	-0.2039433328349718	0.1951605591700532	0.0987818833000272	2.024614431103531	1.1014448151956429	0.923169615907888	-0.2104246162002237	0.1706698664658434	0.0620825174251269	0.1085873490407164	0.0678668055398618	0.0	0.0	0.0	0.0	0.5	0.2142857142857142	0.1766490105849863	0.3763847413667126	0.4089310438964236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB20_RAB7A	0.0449995548175543	-2.4496016369503923	-2.404602082132838	-2.820456673173063	0.41585459104022515	2.4946011917679467	8.638228700430073	2.024614431103531	6.613614269326542	0.163861144746665	0.1706698664658434	-0.54682707319732	0.7174969396631634	-0.0401854824526919	0.0	0.0	0.0	0.0967741935483871	0.2222222222222222	0.1724137931034483	0.1664049801562193	0.3207658495832626	0.3689749617352025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB20_RAB9A	0.0449995548175543	-0.685049087513069	-0.6400495326955147	-0.2104667602945309	0.42958277240098375	0.7300486423306234	4.539728527058873	2.024614431103531	2.5151140959553424	0.1373471931160954	0.1706698664658434	0.0730019339760934	0.0976679324897499	-0.0398149376787156	0.0	0.0	0.0	0.1	0.5	0.1578947368421052	0.1514975811327341	0.4089786320311739	0.4182128940076818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB21_RAB24	-0.3078198482032428	-0.9918052425526344	-1.2996250907558773	-0.633230799783399	0.6663942909724783	0.6839853943493915	4.9066718772253175	4.313688873660751	0.5929830035645667	-0.0409841094386194	-0.0384644293675199	-0.2472847939449247	0.2088203645774048	0.0625361156312837				0.1818181818181818	0.6	0.1071428571428571	0.2073450650050946	0.3927858030729267	0.3791635838887572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB21_RAB27A	-0.1664217495317426	-0.9918052425526344	-1.1582269920843768	-0.0748280231489264	1.0833989689354504	0.8253834930208918	5.105408723154439	4.313688873660751	0.7917198494936883	0.1675018120046482	-0.0067293597443335	-0.0384644293675199	0.0317350696231863	-0.0171885109217464	0.0	0.0	0.0	0.0	0.4444444444444444	0.1351351351351351	0.1510394454554991	0.347933111210142	0.3066777333943398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RAB21_RAB30	-0.0537823284824729	-0.9918052425526344	-1.0455875710351072	0.4135988917311626	1.4591864627662698	0.9380229140701615	4.313688873660751	1.1014448151956429	3.212244058465108	0.3501451979407526	0.0620825174251269	-0.0384644293675199	0.1005469467926468	-0.0339338307823794	0.0	0.0	0.0	0.0833333333333333	0.6	0.1428571428571428	0.1824722205118285	0.3927858030729267	0.3525578208939986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	RAB21_RAB3D	-0.305988562834218	-0.9918052425526344	-1.2977938053868523	-0.0926468890272542	1.205146916359598	0.6858166797184164	4.313688873660751	0.9603792030488354	3.353309670611916	0.0015713502286108	-0.0384644293675199	-0.0945041504805806	0.0560397211130607	-0.0494177779095941	0.0	0.0	0.0	0.1875	0.5	0.0689655172413793	0.1911603389873689	0.3451005444793217	0.2718639143925879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB21_RAB43	0.3675953856021303	-0.9918052425526344	-0.6242098569505041	-0.2883055802393555	0.33590427671114864	1.3594006281547646	4.313688873660751	3.424619780777303	0.8890690928834477	0.2062751338830938	-0.0273714114009588	-0.0384644293675199	0.011093017966561	-0.1099136837705679	0.0	0.0	0.0	0.0588235294117647	0.6	0.1428571428571428	0.1277211950853021	0.3927858030729267	0.3343433273690762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	RAB21_RAB9A	-0.685049087513069	-0.9918052425526344	-1.6768543300657033	-0.1286097432905233	1.54824458677518	0.3067561550395653	4.539728527058873	4.313688873660751	0.2260396533981223	0.2257489418752357	0.0730019339760934	-0.0384644293675199	0.1114663633436133	0.0187109643559046	0.0	0.0	0.0	0.1428571428571428	1.0	0.2333333333333333	0.2066506859042209	0.4290164326728284	0.3146424719902744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB22A_RAB31	0.3079790154849775	-0.6216630856541099	-0.31368407016913236	0.163513735785054	0.47719780595418637	0.9296421011390874	3.0676057927518823	1.6243911100148376	1.443214682737045	0.2591086527651043	0.1817123145912116	0.1701783093449383	0.0115340052462732	0.0437164645171608	0.0	0.0	0.0	0.0909090909090909	0.8	0.3	0.2735945924081072	0.4186801276345416	0.3465458362716459	0.982	0.0	0.0	0.056	0.056	0.82	0.9	0.0526315789473684	1	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB23_RAB7A	-0.4306660355311487	-2.4496016369503923	-2.880267672481541	-2.275996192486009	0.604271479995532	2.0189356014192437	8.638228700430073	3.249224484680404	5.389004215749669	0.3730377900007759	-0.1067854910181443	-0.54682707319732	0.4400415821791757	0.0307177199452543	0.0	0.0	0.0	0.0571428571428571	0.3333333333333333	0.2258064516129032	0.1394074638492113	0.337311286393053	0.3381648148763536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB27A_RAB30	-0.0537823284824729	-0.1664217495317426	-0.2202040780142155	0.208154960848178	0.42835903886239346	0.1126394210492697	5.105408723154439	1.1014448151956429	4.003963907958797	0.0529933836313736	0.0620825174251269	-0.0067293597443335	0.0688118771694604	-0.0414322958189004	0.0	0.0	0.0	0.0384615384615384	0.4444444444444444	0.1538461538461538	0.2062887906872066	0.3516449483277064	0.3510841624391492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB27A_RAB3D	-0.1664217495317426	-0.305988562834218	-0.4724103123659606	-0.099590731878898	0.3728195804870626	0.1395668133024754	5.105408723154439	0.9603792030488354	4.145029520105604	-0.0605105620507759	-0.0067293597443335	-0.0945041504805806	0.0877747907362471	0.0058077339659157	0.0	0.0	0.0	0.1	0.4	0.074074074074074	0.1917836155322213	0.3392554550332278	0.3326799776145224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB27A_RAB43	0.3675953856021303	-0.1664217495317426	0.20117363607038768	-0.2797774390886201	0.48095107515900776	0.5340171351338729	5.105408723154439	3.424619780777303	1.680788942377136	0.3308194316444771	-0.0067293597443335	-0.0273714114009588	0.0206420516566252	-0.0105236698647584	0.0	0.0	0.0	0.0	0.4444444444444444	0.1111111111111111	0.1630510353821806	0.3516449483277064	0.3360601384172018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB27A_RAB7A	-0.1664217495317426	-2.4496016369503923	-2.616023386482135	-1.9062523721531937	0.7097710143289413	2.2831798874186497	8.638228700430073	5.105408723154439	3.5328199772756337	0.3320010179031274	-0.0067293597443335	-0.54682707319732	0.5400977134529865	-0.012380098292557	0.0	0.0	0.0	0.0	0.6363636363636364	0.2702702702702703	0.1584906616072981	0.3193818117574467	0.3137761048884699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB27A_RAB9A	-0.1664217495317426	-0.685049087513069	-0.8514708370448116	-0.6585883260174232	0.1928825110273884	0.5186273379813264	5.105408723154439	4.539728527058873	0.565680196095566	0.1681992407337804	0.0730019339760934	-0.0067293597443335	0.0797312937204269	-0.0493701562784532	0.0	0.0	0.0	0.0344827586206896	0.4444444444444444	0.25	0.1665912744879076	0.347933111210142	0.3499167821762037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	RAB2A_RAB2B	-0.088405584054616	-0.6803987287688751	-0.768804312823491	-0.4140355930153643	0.35476871980812674	0.5919931447142591	6.011052227957173	3.749077038355503	2.2619751896016704	0.2115246075025335	0.0692118490094178	-0.0054442100235577	0.0746560590329755	0.0318592617803156	0.0	0.0	0.0	0.4444444444444444	0.6666666666666666	0.5333333333333333	0.2371304012775928	0.3594595760209713	0.3941419677768341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	RAB30_RAB33B	-0.0537823284824729	-1.0571182369659535	-1.1109005654484265	-0.4686631889163521	0.6422373765320744	1.0033359084834805	1.967462771945056	1.1014448151956429	0.8660179567494128	0.3071800394034655	0.0620825174251269	0.0364523609218699	0.025630156503257	0.1043099448082873	0.0	0.0	0.0	0.0769230769230769	1.0	0.2307692307692307	0.2220128272828177	0.4123774973619193	0.3904998704951447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
